tag,country,state,rgo,kind,capacity,state_arable_land
USA,United States,COLORADO,oil_rig,discoverable,20,160
USA,United States,COLORADO,livestock_ranch,farm,,160
USA,United States,COLORADO,maize_farm,farm,,160
USA,United States,CONNECTICUT,fishing_wharf,capped,5,15
USA,United States,CONNECTICUT,logging_camp,capped,6,15
USA,United States,CONNECTICUT,whaling_station,capped,3,15
USA,United States,CONNECTICUT,livestock_ranch,farm,,15
USA,United States,CONNECTICUT,wheat_farm,farm,,15
USA,United States,CONNECTICUT,tobacco_plantation,plantation,,15
USA,United States,CONNECTICUT,vineyard,plantation,,15
USA,United States,DELAWARE,logging_camp,capped,4,15
USA,United States,DELAWARE,maize_farm,farm,,15
USA,United States,DELAWARE,cotton_plantation,plantation,,15
USA,United States,DELAWARE,tobacco_plantation,plantation,,15
USA,United States,DELAWARE,vineyard,plantation,,15
USA,United States,DISTRICT_OF_COLUMBIA,fishing_wharf,capped,1,3
USA,United States,DISTRICT_OF_COLUMBIA,livestock_ranch,farm,,3
USA,United States,DISTRICT_OF_COLUMBIA,maize_farm,farm,,3
USA,United States,DISTRICT_OF_COLUMBIA,cotton_plantation,plantation,,3
USA,United States,DISTRICT_OF_COLUMBIA,tobacco_plantation,plantation,,3
USA,United States,FLORIDA,fishing_wharf,capped,15,100
USA,United States,FLORIDA,logging_camp,capped,23,100
USA,United States,FLORIDA,sulfur_mine,capped,42,100
USA,United States,FLORIDA,oil_rig,discoverable,30,100
USA,United States,FLORIDA,livestock_ranch,farm,,100
USA,United States,FLORIDA,maize_farm,farm,,100
USA,United States,FLORIDA,cotton_plantation,plantation,,100
USA,United States,FLORIDA,dye_plantation,plantation,,100
USA,United States,FLORIDA,sugar_plantation,plantation,,100
USA,United States,GEORGIA,fishing_wharf,capped,6,180
USA,United States,GEORGIA,logging_camp,capped,20,180
USA,United States,GEORGIA,rice_farm,farm,,180
USA,United States,GEORGIA,dye_plantation,plantation,,180
USA,United States,ILLINOIS,coal_mine,capped,60,270
USA,United States,ILLINOIS,logging_camp,capped,22,270
USA,United States,ILLINOIS,livestock_ranch,farm,,270
USA,United States,ILLINOIS,tobacco_plantation,plantation,,270
USA,United States,ILLINOIS,vineyard,plantation,,270
USA,United States,INDIANA,coal_mine,capped,48,220
USA,United States,INDIANA,livestock_ranch,farm,,220
USA,United States,INDIANA,tobacco_plantation,plantation,,220
USA,United States,INDIANA,vineyard,plantation,,220
USA,United States,IOWA,coal_mine,capped,64,240
USA,United States,IOWA,logging_camp,capped,11,240
USA,United States,IOWA,sulfur_mine,capped,40,240
USA,United States,IOWA,livestock_ranch,farm,,240
USA,United States,IOWA,maize_farm,farm,,240
USA,United States,IOWA,tobacco_plantation,plantation,,240
USA,United States,KANSAS,coal_mine,capped,32,240
USA,United States,KANSAS,lead_mine,capped,18,240
USA,United States,KANSAS,logging_camp,capped,7,240
USA,United States,KANSAS,oil_rig,discoverable,50,240
USA,United States,KANSAS,livestock_ranch,farm,,240
USA,United States,KANSAS,wheat_farm,farm,,240
USA,United States,KENTUCKY,iron_mine,capped,33,180
USA,United States,KENTUCKY,logging_camp,capped,17,180
USA,United States,KENTUCKY,cotton_plantation,plantation,,180
USA,United States,KENTUCKY,vineyard,plantation,,180
USA,United States,LOUISIANA,coal_mine,capped,24,120
USA,United States,LOUISIANA,fishing_wharf,capped,12,120
USA,United States,LOUISIANA,logging_camp,capped,13,120
USA,United States,LOUISIANA,sulfur_mine,capped,32,120
USA,United States,LOUISIANA,oil_rig,discoverable,20,120
USA,United States,LOUISIANA,livestock_ranch,farm,,120
USA,United States,LOUISIANA,rice_farm,farm,,120
USA,United States,LOUISIANA,tobacco_plantation,plantation,,120
USA,United States,MAINE,whaling_station,capped,4,20
USA,United States,MAINE,livestock_ranch,farm,,20
USA,United States,MAINE,wheat_farm,farm,,20
USA,United States,MARYLAND,logging_camp,capped,6,25
USA,United States,MARYLAND,livestock_ranch,farm,,25
USA,United States,MARYLAND,maize_farm,farm,,25
USA,United States,MARYLAND,cotton_plantation,plantation,,25
USA,United States,MARYLAND,vineyard,plantation,,25
USA,United States,MASSACHUSETTS,coal_mine,capped,56,20
USA,United States,MASSACHUSETTS,iron_mine,capped,36,20
USA,United States,MASSACHUSETTS,livestock_ranch,farm,,20
USA,United States,MASSACHUSETTS,tobacco_plantation,plantation,,20
USA,United States,MASSACHUSETTS,vineyard,plantation,,20
USA,United States,MICHIGAN,iron_mine,capped,60,180
USA,United States,MICHIGAN,maize_farm,farm,,180
USA,United States,MICHIGAN,vineyard,plantation,,180
USA,United States,MINNESOTA,iron_mine,capped,45,200
USA,United States,MINNESOTA,logging_camp,capped,40,200
USA,United States,MINNESOTA,sulfur_mine,capped,40,200
USA,United States,MINNESOTA,livestock_ranch,farm,,200
USA,United States,MINNESOTA,maize_farm,farm,,200
USA,United States,MISSISSIPPI,coal_mine,capped,40,160
USA,United States,MISSISSIPPI,fishing_wharf,capped,5,160
USA,United States,MISSISSIPPI,logging_camp,capped,14,160
USA,United States,MISSISSIPPI,oil_rig,discoverable,30,160
USA,United States,MISSISSIPPI,livestock_ranch,farm,,160
USA,United States,MISSISSIPPI,sugar_plantation,plantation,,160
USA,United States,MISSOURI,logging_camp,capped,16,230
USA,United States,MISSOURI,oil_rig,discoverable,20,230
USA,United States,MISSOURI,cotton_plantation,plantation,,230
USA,United States,MISSOURI,tobacco_plantation,plantation,,230
USA,United States,MISSOURI,vineyard,plantation,,230
USA,United States,MONTANA,coal_mine,capped,80,200
USA,United States,MONTANA,iron_mine,capped,33,200
USA,United States,MONTANA,logging_camp,capped,17,200
USA,United States,MONTANA,oil_rig,discoverable,20,200
USA,United States,MONTANA,livestock_ranch,farm,,200
USA,United States,MONTANA,wheat_farm,farm,,200
USA,United States,NEBRASKA,logging_camp,capped,5,240
USA,United States,NEBRASKA,oil_rig,discoverable,20,240
USA,United States,NEBRASKA,livestock_ranch,farm,,240
USA,United States,NEBRASKA,maize_farm,farm,,240
USA,United States,NEW_HAMPSHIRE,fishing_wharf,capped,2,15
USA,United States,NEW_HAMPSHIRE,whaling_station,capped,2,15
USA,United States,NEW_HAMPSHIRE,wheat_farm,farm,,15
USA,United States,NEW_HAMPSHIRE,tobacco_plantation,plantation,,15
USA,United States,NEW_JERSEY,iron_mine,capped,45,40
USA,United States,NEW_JERSEY,livestock_ranch,farm,,40
USA,United States,NEW_JERSEY,cotton_plantation,plantation,,40
USA,United States,NEW_JERSEY,tobacco_plantation,plantation,,40
USA,United States,NEW_JERSEY,vineyard,plantation,,40
USA,United States,NEW_YORK,whaling_station,capped,5,120
USA,United States,NEW_YORK,livestock_ranch,farm,,120
USA,United States,NEW_YORK,tobacco_plantation,plantation,,120
USA,United States,NEW_YORK,vineyard,plantation,,120
USA,United States,NORTH_CAROLINA,fishing_wharf,capped,6,180
USA,United States,NORTH_CAROLINA,livestock_ranch,farm,,180
USA,United States,NORTH_CAROLINA,rice_farm,farm,,180
USA,United States,NORTH_CAROLINA,tobacco_plantation,plantation,,180
USA,United States,NORTH_CAROLINA,vineyard,plantation,,180
USA,United States,NORTH_DAKOTA,coal_mine,capped,48,240
USA,United States,NORTH_DAKOTA,logging_camp,capped,11,240
USA,United States,NORTH_DAKOTA,oil_rig,discoverable,20,240
USA,United States,NORTH_DAKOTA,livestock_ranch,farm,,240
USA,United States,NORTH_DAKOTA,wheat_farm,farm,,240
USA,United States,OHIO,lead_mine,capped,36,180
USA,United States,OHIO,logging_camp,capped,30,180
USA,United States,OHIO,oil_rig,discoverable,30,180
USA,United States,OHIO,tobacco_plantation,plantation,,180
USA,United States,OHIO,vineyard,plantation,,180
USA,United States,PENNSYLVANIA,oil_rig,discoverable,50,180
USA,United States,PENNSYLVANIA,tobacco_plantation,plantation,,180
USA,United States,PENNSYLVANIA,vineyard,plantation,,180
USA,United States,RHODE_ISLAND,logging_camp,capped,2,10
USA,United States,RHODE_ISLAND,whaling_station,capped,2,10
USA,United States,RHODE_ISLAND,livestock_ranch,farm,,10
USA,United States,RHODE_ISLAND,wheat_farm,farm,,10
USA,United States,RHODE_ISLAND,tobacco_plantation,plantation,,10
USA,United States,RHODE_ISLAND,vineyard,plantation,,10
USA,United States,SOUTH_CAROLINA,fishing_wharf,capped,5,100
USA,United States,SOUTH_CAROLINA,logging_camp,capped,11,100
USA,United States,SOUTH_CAROLINA,livestock_ranch,farm,,100
USA,United States,SOUTH_CAROLINA,rice_farm,farm,,100
USA,United States,SOUTH_DAKOTA,coal_mine,capped,32,240
USA,United States,SOUTH_DAKOTA,logging_camp,capped,9,240
USA,United States,SOUTH_DAKOTA,gold_field,discoverable,8,240
USA,United States,SOUTH_DAKOTA,oil_rig,discoverable,20,240
USA,United States,SOUTH_DAKOTA,livestock_ranch,farm,,240
USA,United States,SOUTH_DAKOTA,wheat_farm,farm,,240
USA,United States,TENNESSEE,iron_mine,capped,30,180
USA,United States,TENNESSEE,logging_camp,capped,17,180
USA,United States,VERMONT,iron_mine,capped,18,25
USA,United States,VERMONT,wheat_farm,farm,,25
USA,United States,VERMONT,tobacco_plantation,plantation,,25
USA,United States,VIRGINIA,coal_mine,capped,60,180
USA,United States,VIRGINIA,fishing_wharf,capped,8,180
USA,United States,VIRGINIA,logging_camp,capped,17,180
USA,United States,VIRGINIA,vineyard,plantation,,180
USA,United States,WEST_VIRGINIA,iron_mine,capped,24,50
USA,United States,WEST_VIRGINIA,livestock_ranch,farm,,50
USA,United States,WEST_VIRGINIA,maize_farm,farm,,50
USA,United States,WEST_VIRGINIA,cotton_plantation,plantation,,50
USA,United States,WEST_VIRGINIA,sugar_plantation,plantation,,50
USA,United States,WEST_VIRGINIA,tobacco_plantation,plantation,,50
USA,United States,WEST_VIRGINIA,vineyard,plantation,,50
USA,United States,WISCONSIN,iron_mine,capped,24,180
USA,United States,WISCONSIN,logging_camp,capped,35,180
USA,United States,WISCONSIN,sulfur_mine,capped,32,180
USA,United States,WISCONSIN,livestock_ranch,farm,,180
USA,United States,WISCONSIN,maize_farm,farm,,180
USA,United States,WISCONSIN,tobacco_plantation,plantation,,180
USA,United States,WYOMING,coal_mine,capped,48,160
USA,United States,WYOMING,logging_camp,capped,13,160
USA,United States,WYOMING,oil_rig,discoverable,20,160
USA,United States,WYOMING,livestock_ranch,farm,,160
USA,United States,WYOMING,wheat_farm,farm,,160
